RK23 Using Bisection Time Stepping,,RK23 Using Constant E.h Time Stepping,,RK23 Using O(h) Stepping,,RK23 Without Time Stepping,,RK23 Using Bisection Time Stepping,,RK23 Using Constant E.h Time Stepping,,RK23 Using O(h) Stepping,,RK23 Without Time Stepping,
,,85.266228,0.716177,20.881523,0.908273,0.426,2.39842,,,,,32.587204,0.74968,0.426,2.39842
,,85.924541,0.701108,20.976138,0.907994,0.428,2.397966,,,,,32.729819,0.750358,0.428,2.397966
,,86.582853,0.699582,21.071077,0.907986,0.43,2.397513,,,,,32.873147,0.75164,0.43,2.397513
,,87.241165,0.710736,21.166342,0.908248,0.432,2.397059,,,,,33.017198,0.753527,0.432,2.397059
,,87.899478,0.72878,21.261934,0.908781,0.434,2.396606,,,,,33.161979,0.756019,0.434,2.396606
,,88.548257,0.745817,21.357857,0.909584,0.436,2.396152,,,,,33.307496,0.759117,0.436,2.396152
,,89.210361,0.762102,21.427832,0.910215,0.438,2.3957,,,,,33.453759,0.762582,0.438,2.3957
,,89.886109,0.777647,21.625004,0.911968,0.44,2.395247,,,,,33.510266,0.76392,0.44,2.395247
,,90.575843,0.7456,21.822751,0.913691,0.442,2.394794,,,,,33.817128,0.771054,0.442,2.394794
,,91.230947,0.715571,22.021959,0.915394,0.444,2.394342,,,,,34.127268,0.778046,0.444,2.394342
,,91.886051,0.69991,22.222642,0.917075,0.446,2.39389,,,,,34.440976,0.784901,0.446,2.39389
,,92.541156,0.697703,22.42482,0.918734,0.448,2.393438,,,,,34.758334,0.791621,0.448,2.393438
,,93.19626,0.708099,22.628514,0.920373,0.45,2.392986,,,,,35.079423,0.798206,0.45,2.392986
,,93.851364,0.726038,22.833745,0.921991,0.452,2.392535,,,,,35.404331,0.804657,0.452,2.392535
,,94.494392,0.7431,23.040533,0.923587,0.454,2.392083,,,,,35.733148,0.810976,0.454,2.392083
,,95.150734,0.759421,23.2489,0.925163,0.456,2.391632,,,,,36.065965,0.813086,0.456,2.391632
,,95.820705,0.775011,23.45887,0.926718,0.458,2.391181,,,,,36.082032,0.811817,0.458,2.391181
,,96.504638,0.742328,23.670464,0.928252,0.46,2.390731,,,,,36.213545,0.801789,0.46,2.390731
,,97.15417,0.711356,23.883706,0.929766,0.462,2.39028,,,,,36.345607,0.792371,0.462,2.39028
,,97.803702,0.694586,24.098619,0.921836,0.464,2.38983,,,,,36.478274,0.783557,0.464,2.38983
,,98.453233,0.691125,24.106383,0.921145,0.466,2.38938,,,,,36.611553,0.775348,0.466,2.38938
,,99.102765,0.700137,24.194041,0.913499,0.468,2.38893,,,,,36.745449,0.767743,0.468,2.38893
,,99.752297,0.718042,24.281726,0.906147,0.47,2.388481,,,,,36.879968,0.760742,0.47,2.388481
,,100.386554,0.73537,24.369682,0.899068,0.472,2.388031,,,,,37.015117,0.754346,0.472,2.388031
,,,,24.45791,0.892261,0.474,2.387582,,,,,37.150901,0.748554,0.474,2.387582
,,,,24.546412,0.885727,0.476,2.387133,,,,,37.287327,0.743367,0.476,2.387133
,,,,24.63519,0.879465,0.478,2.386684,,,,,37.4244,0.738785,0.478,2.386684
,,,,24.724245,0.873476,0.48,2.386236,,,,,37.562128,0.734808,0.48,2.386236
,,,,24.813579,0.867759,0.482,2.385787,,,,,37.700517,0.731435,0.482,2.385787
,,,,24.903194,0.862315,0.484,2.385339,,,,,37.839573,0.728667,0.484,2.385339
,,,,24.993093,0.857143,0.486,2.384891,,,,,37.979303,0.726505,0.486,2.384891
,,,,25.083277,0.852244,0.488,2.384444,,,,,38.119713,0.724949,0.488,2.384444
,,,,25.173747,0.847618,0.49,2.383996,,,,,38.260811,0.723998,0.49,2.383996
,,,,25.264507,0.843265,0.492,2.383549,,,,,38.402603,0.723654,0.492,2.383549
,,,,25.355557,0.839184,0.494,2.383102,,,,,38.545096,0.723916,0.494,2.383102
,,,,25.4469,0.835376,0.496,2.382655,,,,,38.688297,0.724785,0.496,2.382655
,,,,25.538539,0.831841,0.498,2.382208,,,,,38.832214,0.726261,0.498,2.382208
,,,,25.630473,0.828579,0.5,2.381762,,,,,38.976854,0.728345,0.5,2.381762
,,,,25.722707,0.825589,0.502,2.381316,,,,,39.122224,0.731037,0.502,2.381316
,,,,25.815242,0.822873,0.504,2.38087,,,,,39.268332,0.734338,0.504,2.38087
,,,,25.908079,0.820431,0.506,2.380424,,,,,39.415185,0.738127,0.506,2.380424
,,,,26.001221,0.818261,0.508,2.379978,,,,,39.456932,0.739218,0.508,2.379978
,,,,26.09467,0.816365,0.51,2.379533,,,,,39.764298,0.747112,0.51,2.379533
,,,,26.188429,0.814742,0.512,2.379087,,,,,40.074881,0.754846,0.512,2.379087
,,,,26.282498,0.813393,0.514,2.378642,,,,,40.388984,0.762427,0.514,2.378642
,,,,26.376881,0.812318,0.516,2.378198,,,,,40.706687,0.769857,0.516,2.378198
,,,,26.47158,0.811517,0.518,2.377753,,,,,41.028068,0.777136,0.518,2.377753
,,,,26.566596,0.810989,0.52,2.377309,,,,,41.353214,0.784266,0.52,2.377309
,,,,26.661932,0.810736,0.522,2.376865,,,,,41.68221,0.791249,0.522,2.376865
,,,,26.75759,0.810757,0.524,2.376421,,,,,42.015147,0.793942,0.524,2.376421
,,,,26.853572,0.811053,0.526,2.375977,,,,,42.031173,0.792682,0.526,2.375977
,,,,26.949881,0.811623,0.528,2.375533,,,,,42.162973,0.782684,0.528,2.375533
,,,,27.046518,0.812468,0.53,2.37509,,,,,42.295321,0.773298,0.53,2.37509
,,,,27.143487,0.813588,0.532,2.374647,,,,,42.428274,0.764518,0.532,2.374647
,,,,27.240789,0.814983,0.534,2.374204,,,,,42.561839,0.756345,0.534,2.374204
,,,,27.338427,0.816653,0.536,2.373761,,,,,42.696021,0.748779,0.536,2.373761
,,,,27.436402,0.818441,0.538,2.373319,,,,,42.830827,0.74182,0.538,2.373319
,,,,27.642888,0.822151,0.54,2.372877,,,,,42.966262,0.735467,0.54,2.372877
,,,,27.850166,0.8258,0.542,2.372435,,,,,43.102332,0.729721,0.542,2.372435
,,,,28.059058,0.829401,0.544,2.371993,,,,,43.239044,0.724582,0.544,2.371993
,,,,28.269581,0.832955,0.546,2.371551,,,,,43.376404,0.720049,0.546,2.371551
,,,,28.48176,0.836462,0.548,2.37111,,,,,43.514419,0.716124,0.548,2.37111
,,,,28.69562,0.839922,0.55,2.370668,,,,,43.653094,0.712805,0.55,2.370668
,,,,28.911187,0.843336,0.552,2.370227,,,,,43.792436,0.710093,0.552,2.370227
,,,,29.128487,0.846704,0.554,2.369786,,,,,43.932452,0.707989,0.554,2.369786
,,,,29.347547,0.850025,0.556,2.369346,,,,,44.073148,0.706492,0.556,2.369346
,,,,29.568395,0.853301,0.558,2.368905,,,,,44.214531,0.705603,0.558,2.368905
,,,,29.791058,0.856531,0.56,2.368465,,,,,44.356609,0.705322,0.56,2.368465
,,,,30.015567,0.859717,0.562,2.368025,,,,,44.499388,0.70565,0.562,2.368025
,,,,30.241949,0.84134,0.564,2.367585,,,,,44.642874,0.706586,0.564,2.367585
,,,,30.330378,0.834689,0.566,2.367146,,,,,44.787076,0.708131,0.566,2.367146
,,,,30.419507,0.828281,0.568,2.366707,,,,,44.932001,0.710286,0.568,2.366707
,,,,30.50891,0.822148,0.57,2.366267,,,,,45.077656,0.71305,0.57,2.366267
,,,,30.598592,0.816292,0.572,2.365828,,,,,45.224048,0.716425,0.572,2.365828
,,,,30.688553,0.81071,0.574,2.36539,,,,,45.371186,0.720388,0.574,2.36539
,,,,30.778797,0.805405,0.576,2.364951,,,,,45.412551,0.721542,0.576,2.364951
,,,,30.869324,0.800375,0.578,2.364513,,,,,45.718148,0.729924,0.578,2.364513
,,,,30.960137,0.79562,0.58,2.364075,,,,,46.026886,0.738135,0.58,2.364075
,,,,31.051238,0.791141,0.582,2.363637,,,,,46.339063,0.746184,0.582,2.363637
,,,,31.142628,0.786938,0.584,2.363199,,,,,46.654752,0.754072,0.584,2.363199
,,,,31.23431,0.78301,0.586,2.362762,,,,,46.974033,0.7618,0.586,2.362762
,,,,31.326285,0.779358,0.588,2.362324,,,,,47.296986,0.769371,0.588,2.362324
,,,,31.418555,0.775982,0.59,2.361887,,,,,47.623693,0.776784,0.59,2.361887
,,,,31.511123,0.772881,0.592,2.36145,,,,,47.95424,0.784042,0.592,2.36145
,,,,31.60399,0.770056,0.594,2.361014,,,,,48.288718,0.769205,0.594,2.361014
,,,,31.697159,0.767507,0.596,2.360577,,,,,48.308074,0.76789,0.596,2.360577
,,,,31.790631,0.765234,0.598,2.360141,,,,,48.441336,0.759213,0.598,2.360141
,,,,31.884408,0.763237,0.6,2.359705,,,,,48.57516,0.751148,0.6,2.359705
,,,,31.978493,0.761516,0.602,2.359269,,,,,48.709602,0.743691,0.602,2.359269
,,,,32.072887,0.760071,0.604,2.358833,,,,,48.844668,0.736841,0.604,2.358833
,,,,32.167593,0.758903,0.606,2.358398,,,,,48.980364,0.7306,0.606,2.358398
,,,,32.262613,0.75801,0.608,2.357963,,,,,49.116696,0.724967,0.608,2.357963
,,,,32.357949,0.757395,0.61,2.357528,,,,,49.253671,0.719941,0.61,2.357528
,,,,32.453603,0.757055,0.612,2.357093,,,,,49.391295,0.715524,0.612,2.357093
,,,,32.549578,0.756993,0.614,2.356658,,,,,49.529573,0.711715,0.614,2.356658
,,,,32.645875,0.757207,0.616,2.356224,,,,,49.668513,0.708514,0.616,2.356224
,,,,32.742496,0.757698,0.618,2.35579,,,,,49.808121,0.705921,0.618,2.35579
,,,,32.839445,0.758466,0.62,2.355356,,,,,49.948404,0.703937,0.62,2.355356
,,,,32.936723,0.759511,0.622,2.354922,,,,,50.089368,0.702562,0.622,2.354922
,,,,33.034332,0.760834,0.624,2.354489,,,,,50.23102,0.701796,0.624,2.354489
,,,,33.132276,0.762434,0.626,2.354055,,,,,50.373367,0.701639,0.626,2.354055
,,,,33.230556,0.764312,0.628,2.353622,,,,,50.516415,0.702091,0.628,2.353622
,,,,33.329174,0.766468,0.63,2.353189,,,,,50.660173,0.703153,0.63,2.353189
,,,,33.428133,0.768765,0.632,2.352756,,,,,50.804647,0.704825,0.632,2.352756
,,,,33.482504,0.770019,0.634,2.352324,,,,,50.949845,0.707108,0.634,2.352324
,,,,33.691727,0.77478,0.636,2.351892,,,,,51.095774,0.710002,0.636,2.351892
,,,,33.901398,0.779453,0.638,2.351459,,,,,51.242441,0.713507,0.638,2.351459
,,,,34.112697,0.784065,0.64,2.351027,,,,,51.389854,0.717564,0.64,2.351027
,,,,34.32564,0.788614,0.642,2.350596,,,,,51.430655,0.718714,0.642,2.350596
,,,,34.540252,0.793102,0.644,2.350164,,,,,51.737733,0.727221,0.644,2.350164
,,,,34.756558,0.79753,0.646,2.349733,,,,,52.047958,0.735554,0.646,2.349733
,,,,34.974585,0.801896,0.648,2.349302,,,,,52.361628,0.743721,0.648,2.349302
,,,,35.194359,0.806203,0.65,2.348871,,,,,52.678819,0.751722,0.65,2.348871
,,,,35.415907,0.810449,0.652,2.34844,,,,,52.99961,0.759561,0.652,2.34844
,,,,35.639258,0.814636,0.654,2.34801,,,,,53.324079,0.767238,0.654,2.34801
,,,,35.86444,0.818763,0.656,2.34758,,,,,53.652311,0.774754,0.656,2.34758
,,,,36.091483,0.812846,0.658,2.34715,,,,,53.984391,0.782112,0.658,2.34715
,,,,36.099614,0.812209,0.66,2.34672,,,,,54.320407,0.76749,0.66,2.34672
,,,,36.188884,0.805375,0.662,2.34629,,,,,54.339897,0.766188,0.662,2.34629
,,,,36.278176,0.798839,0.664,2.345861,,,,,54.473381,0.757647,0.664,2.345861
,,,,36.367745,0.79258,0.666,2.345431,,,,,54.607427,0.749717,0.666,2.345431
,,,,36.457591,0.786598,0.668,2.345002,,,,,54.742092,0.742397,0.668,2.345002
,,,,36.547716,0.780894,0.67,2.344574,,,,,54.877383,0.735685,0.67,2.344574
,,,,36.638121,0.775467,0.672,2.344145,,,,,55.013304,0.729582,0.672,2.344145
,,,,36.72881,0.770317,0.674,2.343717,,,,,55.149864,0.724088,0.674,2.343717
,,,,36.819783,0.765445,0.676,2.343288,,,,,55.287067,0.719202,0.676,2.343288
,,,,36.911042,0.76085,0.678,2.34286,,,,,55.42492,0.714925,0.678,2.34286
,,,,37.00259,0.756533,0.68,2.342433,,,,,55.563429,0.711257,0.68,2.342433
,,,,37.094429,0.752492,0.682,2.342005,,,,,55.702601,0.708198,0.682,2.342005
,,,,37.186559,0.748729,0.684,2.341578,,,,,55.842442,0.705748,0.684,2.341578
,,,,37.278984,0.745244,0.686,2.34115,,,,,55.982959,0.703907,0.686,2.34115
,,,,37.371705,0.742035,0.688,2.340724,,,,,56.124158,0.702676,0.688,2.340724
,,,,37.464724,0.739105,0.69,2.340297,,,,,56.266047,0.702054,0.69,2.340297
,,,,37.558043,0.736451,0.692,2.33987,,,,,56.408632,0.702043,0.692,2.33987
,,,,37.651664,0.734075,0.694,2.339444,,,,,56.551921,0.702641,0.694,2.339444
,,,,37.74559,0.731977,0.696,2.339018,,,,,56.69592,0.70385,0.696,2.339018
,,,,37.839822,0.730156,0.698,2.338592,,,,,56.840636,0.70567,0.698,2.338592
,,,,37.934362,0.728613,0.7,2.338166,,,,,56.986078,0.7081,0.7,2.338166
,,,,38.029212,0.727347,0.702,2.33774,,,,,57.132252,0.711143,0.702,2.33774
,,,,38.124375,0.72636,0.704,2.337315,,,,,57.279166,0.714798,0.704,2.337315
,,,,38.219853,0.72565,0.706,2.33689,,,,,57.426828,0.718909,0.706,2.33689
,,,,38.315647,0.725218,0.708,2.336465,,,,,57.471516,0.720162,0.708,2.336465
,,,,38.41176,0.725064,0.71,2.33604,,,,,57.780476,0.728676,0.71,2.33604
,,,,38.508195,0.725188,0.712,2.335616,,,,,58.092609,0.737015,0.712,2.335616
,,,,38.604952,0.725591,0.714,2.335192,,,,,58.408216,0.745185,0.714,2.335192
,,,,38.702035,0.726272,0.716,2.334768,,,,,58.727372,0.75319,0.716,2.334768
,,,,38.799446,0.727231,0.718,2.334344,,,,,59.050155,0.76103,0.718,2.334344
,,,,38.897187,0.728469,0.72,2.33392,,,,,59.376647,0.768706,0.72,2.33392
,,,,38.995261,0.729986,0.722,2.333496,,,,,59.706932,0.776221,0.722,2.333496
,,,,39.093669,0.731782,0.724,2.333073,,,,,60.041095,0.779451,0.724,2.333073
,,,,39.192414,0.733857,0.726,2.33265,,,,,60.057246,0.778216,0.726,2.33265
,,,,39.291499,0.736211,0.728,2.332227,,,,,60.189582,0.768473,0.728,2.332227
,,,,39.390926,0.738793,0.73,2.331805,,,,,60.322467,0.759342,0.73,2.331805
,,,,39.416167,0.739451,0.732,2.331382,,,,,60.45596,0.750821,0.732,2.331382
,,,,39.624462,0.744822,0.734,2.33096,,,,,60.590067,0.74291,0.734,2.33096
,,,,39.83297,0.750088,0.736,2.330538,,,,,60.724793,0.735608,0.736,2.330538
,,,,40.043063,0.755284,0.738,2.330116,,,,,60.860144,0.728915,0.738,2.330116
,,,,40.254755,0.76041,0.74,2.329694,,,,,60.996127,0.722831,0.74,2.329694
,,,,40.46807,0.765466,0.742,2.329273,,,,,61.132747,0.717356,0.742,2.329273
,,,,40.683032,0.770454,0.744,2.328852,,,,,61.270011,0.71249,0.744,2.328852
,,,,40.899665,0.775373,0.746,2.328431,,,,,61.407925,0.708233,0.746,2.328431
,,,,41.117996,0.780224,0.748,2.32801,,,,,61.546496,0.704585,0.748,2.32801
,,,,41.338051,0.785008,0.75,2.327589,,,,,61.685729,0.701547,0.75,2.327589
,,,,41.559855,0.789724,0.752,2.327169,,,,,61.825632,0.699118,0.752,2.327169
,,,,41.783437,0.794373,0.754,2.326749,,,,,61.96621,0.697299,0.754,2.326749
,,,,42.008823,0.798956,0.756,2.326329,,,,,62.107472,0.696089,0.756,2.326329
,,,,42.236043,0.781835,0.758,2.325909,,,,,62.249422,0.69549,0.758,2.325909
,,,,42.32538,0.77563,0.76,2.325489,,,,,62.39207,0.695501,0.76,2.325489
,,,,42.415425,0.769674,0.762,2.32507,,,,,62.53542,0.696122,0.762,2.32507
,,,,42.505747,0.763996,0.764,2.324651,,,,,62.679481,0.697354,0.764,2.324651
,,,,42.59635,0.758596,0.766,2.324232,,,,,62.82426,0.699197,0.766,2.324232
,,,,42.687236,0.753475,0.768,2.323813,,,,,62.969764,0.701651,0.768,2.323813
,,,,42.778406,0.748632,0.77,2.323394,,,,,63.116,0.704718,0.77,2.323394
,,,,42.869863,0.744068,0.772,2.322976,,,,,63.262977,0.708397,0.772,2.322976
,,,,42.961608,0.739782,0.774,2.322558,,,,,63.410701,0.712583,0.774,2.322558
,,,,43.053644,0.735774,0.776,2.32214,,,,,63.451674,0.713758,0.776,2.32214
,,,,43.145971,0.732044,0.778,2.321722,,,,,63.758943,0.72242,0.778,2.321722
,,,,43.238593,0.728593,0.78,2.321304,,,,,64.06934,0.730904,0.78,2.321304
,,,,43.331511,0.72542,0.782,2.320887,,,,,64.383163,0.739218,0.782,2.320887
,,,,43.424728,0.722526,0.784,2.32047,,,,,64.700487,0.747364,0.784,2.32047
,,,,43.518244,0.71991,0.786,2.320053,,,,,65.021389,0.755343,0.786,2.320053
,,,,43.612062,0.717572,0.788,2.319636,,,,,65.345947,0.763156,0.788,2.319636
,,,,43.706185,0.715513,0.79,2.31922,,,,,65.674245,0.770806,0.79,2.31922
,,,,43.800614,0.713732,0.792,2.318803,,,,,66.006365,0.77415,0.792,2.318803
,,,,43.895351,0.71223,0.794,2.318387,,,,,66.022398,0.772917,0.794,2.318387
,,,,43.990398,0.711006,0.796,2.317971,,,,,66.154696,0.763108,0.796,2.317971
,,,,44.085758,0.710062,0.798,2.317555,,,,,66.287543,0.753913,0.798,2.317555
,,,,44.181432,0.709395,0.8,2.31714,,,,,66.420997,0.745327,0.8,2.31714
,,,,44.277423,0.709008,0.802,2.316725,,,,,66.555064,0.737351,0.802,2.316725
,,,,44.373733,0.7089,0.804,2.316309,,,,,66.689749,0.729985,0.804,2.316309
,,,,44.470364,0.70907,0.806,2.315895,,,,,66.82506,0.723228,0.806,2.315895
,,,,44.567318,0.70952,0.808,2.31548,,,,,66.961001,0.717081,0.808,2.31548
,,,,44.664597,0.710249,0.81,2.315065,,,,,67.09758,0.711542,0.81,2.315065
,,,,44.762205,0.711257,0.812,2.314651,,,,,67.234801,0.706613,0.812,2.314651
,,,,44.860142,0.712545,0.814,2.314237,,,,,67.372672,0.702294,0.814,2.314237
,,,,44.958412,0.714112,0.816,2.313823,,,,,67.511198,0.698583,0.816,2.313823
,,,,45.057016,0.715959,0.818,2.313409,,,,,67.650387,0.695482,0.818,2.313409
,,,,45.155957,0.718085,0.82,2.312996,,,,,67.790244,0.692991,0.82,2.312996
,,,,45.255238,0.720492,0.822,2.312582,,,,,67.930776,0.69111,0.822,2.312582
,,,,45.354861,0.723179,0.824,2.312169,,,,,68.07199,0.689838,0.824,2.312169
,,,,45.454827,0.725932,0.826,2.311756,,,,,68.213893,0.689177,0.826,2.311756
,,,,45.662506,0.731565,0.828,2.311344,,,,,68.356492,0.689126,0.828,2.311344
,,,,45.87094,0.737103,0.83,2.310931,,,,,68.499793,0.689686,0.83,2.310931
,,,,46.080937,0.742566,0.832,2.310519,,,,,68.643804,0.690856,0.832,2.310519
,,,,46.292513,0.747955,0.834,2.310107,,,,,68.788531,0.692638,0.834,2.310107
,,,,46.50569,0.753271,0.836,2.309695,,,,,68.933983,0.695032,0.836,2.309695
,,,,46.720494,0.758515,0.838,2.309283,,,,,69.080166,0.698037,0.838,2.309283
,,,,46.936947,0.763686,0.84,2.308872,,,,,69.227089,0.701656,0.84,2.308872
,,,,47.155076,0.768785,0.842,2.308461,,,,,69.374759,0.705857,0.842,2.308461
,,,,47.374905,0.773812,0.844,2.30805,,,,,69.416144,0.707072,0.844,2.30805
,,,,47.596459,0.778768,0.846,2.307639,,,,,69.721395,0.715879,0.846,2.307639
,,,,47.819767,0.783654,0.848,2.307228,,,,,70.029729,0.724506,0.848,2.307228
,,,,48.044854,0.788469,0.85,2.306818,,,,,70.34144,0.732961,0.85,2.306818
,,,,48.271748,0.771849,0.852,2.306407,,,,,70.656599,0.741247,0.852,2.306407
,,,,48.361354,0.765811,0.854,2.305997,,,,,70.975282,0.749363,0.854,2.305997
,,,,48.451667,0.760022,0.856,2.305587,,,,,71.297566,0.757312,0.856,2.305587
,,,,48.542259,0.754513,0.858,2.305178,,,,,71.623532,0.765096,0.858,2.305178
,,,,48.633133,0.749282,0.86,2.304768,,,,,71.953262,0.772716,0.86,2.304768
,,,,48.72429,0.744331,0.862,2.304359,,,,,72.286842,0.758277,0.862,2.304359
,,,,48.815734,0.739659,0.864,2.30395,,,,,72.306193,0.756983,0.864,2.30395
,,,,48.907464,0.735265,0.866,2.303541,,,,,72.43975,0.748425,0.866,2.303541
,,,,48.999484,0.73115,0.868,2.303132,,,,,72.573869,0.74048,0.868,2.303132
,,,,49.091796,0.727315,0.87,2.302724,,,,,72.708607,0.733145,0.87,2.302724
,,,,49.1844,0.723758,0.872,2.302316,,,,,72.84397,0.726419,0.872,2.302316
,,,,49.2773,0.72048,0.874,2.301908,,,,,72.979964,0.720303,0.874,2.301908
,,,,49.370497,0.717481,0.876,2.3015,,,,,73.116595,0.714796,0.876,2.3015
,,,,49.463993,0.714761,0.878,2.301092,,,,,73.253869,0.709898,0.878,2.301092
,,,,49.55779,0.71232,0.88,2.300685,,,,,73.391793,0.70561,0.88,2.300685
,,,,49.651891,0.710158,0.882,2.300278,,,,,73.530373,0.701932,0.882,2.300278
,,,,49.746297,0.708275,0.884,2.299871,,,,,73.669615,0.698864,0.884,2.299871
,,,,49.84101,0.706671,0.886,2.299464,,,,,73.809526,0.696405,0.886,2.299464
,,,,49.936032,0.705346,0.888,2.299057,,,,,73.950113,0.694556,0.888,2.299057
,,,,50.031366,0.7043,0.89,2.298651,,,,,74.091381,0.693317,0.89,2.298651
,,,,50.127013,0.703534,0.892,2.298244,,,,,74.233339,0.692688,0.892,2.298244
,,,,50.222976,0.703047,0.894,2.297838,,,,,74.375993,0.69267,0.894,2.297838
,,,,50.319257,0.702839,0.896,2.297433,,,,,74.519349,0.693263,0.896,2.297433
,,,,50.415858,0.70291,0.898,2.297027,,,,,74.663416,0.694467,0.898,2.297027
,,,,50.512781,0.703262,0.9,2.296622,,,,,74.808199,0.696283,0.9,2.296622
,,,,50.610028,0.703892,0.902,2.296216,,,,,74.953707,0.69871,0.902,2.296216
,,,,50.707602,0.704803,0.904,2.295811,,,,,75.099948,0.701749,0.904,2.295811
,,,,50.805505,0.705993,0.906,2.295406,,,,,75.246928,0.705401,0.906,2.295406
,,,,50.90374,0.707464,0.908,2.295002,,,,,75.394655,0.709597,0.908,2.295002
,,,,51.002307,0.709214,0.91,2.294597,,,,,75.435382,0.710777,0.91,2.294597
,,,,51.101211,0.711245,0.912,2.294193,,,,,75.742249,0.719518,0.912,2.294193
,,,,51.200453,0.713556,0.914,2.293789,,,,,76.052227,0.728079,0.914,2.293789
,,,,51.300036,0.716148,0.916,2.293385,,,,,76.365613,0.736469,0.916,2.293385
,,,,51.399961,0.718948,0.918,2.292982,,,,,76.682482,0.744689,0.918,2.292982
,,,,51.427371,0.719717,0.92,2.292578,,,,,77.002909,0.752741,0.92,2.292578
,,,,51.63573,0.725497,0.922,2.292175,,,,,77.326972,0.760626,0.922,2.292175
,,,,51.844304,0.731163,0.924,2.291772,,,,,77.654754,0.768345,0.924,2.291772
,,,,52.054434,0.736753,0.926,2.291369,,,,,77.986338,0.775901,0.926,2.291369
,,,,52.266134,0.742267,0.928,2.290967,,,,,78.32181,0.761518,0.928,2.290967
,,,,52.479426,0.747706,0.93,2.290564,,,,,78.3413,0.760229,0.93,2.290564
,,,,52.694334,0.753071,0.932,2.290162,,,,,78.474959,0.751761,0.932,2.290162
,,,,52.910882,0.75836,0.934,2.28976,,,,,78.60918,0.743907,0.934,2.28976
,,,,53.129094,0.763576,0.936,2.289358,,,,,78.744021,0.736662,0.936,2.289358
,,,,53.348996,0.768718,0.938,2.288957,,,,,78.879488,0.730027,0.938,2.288957
,,,,53.570612,0.773787,0.94,2.288555,,,,,79.015586,0.724001,0.94,2.288555
,,,,53.793969,0.778784,0.942,2.288154,,,,,79.152323,0.718585,0.942,2.288154
,,,,54.019094,0.783709,0.944,2.287753,,,,,79.289704,0.713779,0.944,2.287753
,,,,54.246014,0.76702,0.946,2.287352,,,,,79.427735,0.709582,0.946,2.287352
,,,,54.335648,0.760954,0.948,2.286952,,,,,79.566423,0.705995,0.948,2.286952
,,,,54.42599,0.755138,0.95,2.286551,,,,,79.705775,0.703018,0.95,2.286551
,,,,54.516611,0.749602,0.952,2.286151,,,,,79.845796,0.70065,0.952,2.286151
,,,,54.607513,0.744345,0.954,2.285751,,,,,79.986493,0.698893,0.954,2.285751
,,,,54.698699,0.739367,0.956,2.285351,,,,,80.127874,0.697746,0.956,2.285351
,,,,54.79017,0.734668,0.958,2.284951,,,,,80.269945,0.697209,0.958,2.284951
,,,,54.881928,0.730249,0.96,2.284552,,,,,80.412712,0.697283,0.96,2.284552
,,,,54.973975,0.726109,0.962,2.284153,,,,,80.556184,0.697967,0.962,2.284153
,,,,55.066314,0.722248,0.964,2.283754,,,,,80.700366,0.699263,0.964,2.283754
,,,,55.158945,0.718667,0.966,2.283355,,,,,80.845267,0.701171,0.966,2.283355
,,,,55.251872,0.715364,0.968,2.282956,,,,,80.990893,0.70369,0.968,2.282956
,,,,55.345095,0.712341,0.97,2.282558,,,,,81.137253,0.706822,0.97,2.282558
,,,,55.438618,0.709597,0.972,2.28216,,,,,81.284353,0.710567,0.972,2.28216
