Vgs     Vds     Ids
3.5	4.4	0.00186913
3.5	4.45	0.001869742
3.5	4.5	0.001870211
3.5	4.55	0.001870584
3.5	4.6	0.001871302
3.5	4.65	0.001871668
3.5	4.7	0.001872286
3.5	4.75	0.001872788
3.5	4.8	0.00187341
3.5	4.85	0.00187393
3.5	4.9	0.00187455
3.5	4.95	0.001875208
3.5	5	0.001875426
4	0	8.64E-08
4	0.05	0.000150659
4	0.1	0.000296702
4	0.15	0.000438056
4	0.2	0.000574759
4	0.25	0.000706636
4	0.3	0.00083402
4	0.35	0.000956766
4	0.4	0.001075232
4	0.45	0.001188052
4	0.5	0.001296208
4	0.55	0.00139959
4	0.6	0.001498386
4	0.65	0.00159258
4	0.7	0.001681458
4	0.75	0.001765453
4	0.8	0.001844767
4	0.85	0.001919395
4	0.9	0.001989157
4	0.95	0.002054184
4	1	0.002114152
4	1.05	0.002169754
4	1.1	0.002220496
4	1.15	0.002267037
4	1.2	0.002309044
4	1.25	0.002346674
4	1.3	0.002380256
4	1.35	0.002410171
4	1.4	0.002436509
4	1.45	0.002459585
4	1.5	0.002479434
4	1.55	0.00249657
4	1.6	0.002511397
4	1.65	0.002524141
4	1.7	0.002535263
4	1.75	0.00254488
4	1.8	0.002553368
4	1.85	0.002560255
4	1.9	0.002566945
4	1.95	0.002572765
4	2	0.002577739
4	2.05	0.002582296
4	2.1	0.002586473
4	2.15	0.002590019
4	2.2	0.002593786
4	2.25	0.002596958
4	2.3	0.002599855
4	2.35	0.002602597
4	2.4	0.002605051
4	2.45	0.002607241
4	2.5	0.002610014
4	2.55	0.002612259
4	2.6	0.002614109
4	2.65	0.002616143
4	2.7	0.002617953
4	2.75	0.002619312
4	2.8	0.002621479
4	2.85	0.00262327
4	2.9	0.002624738
4	2.95	0.002626307
4	3	0.002627829
4	3.05	0.002628877
4	3.1	0.002630564
4	3.15	0.002631951
4	3.2	0.002633366
4	3.25	0.00263465
4	3.3	0.002635818
4	3.35	0.002636911
4	3.4	0.002637908
4	3.45	0.002639351
4	3.5	0.002640424
4	3.55	0.002641437
4	3.6	0.002642637
4	3.65	0.00264363
4	3.7	0.002644562
4	3.75	0.002645444
4	3.8	0.002646026
4	3.85	0.002647465
4	3.9	0.002648555
4	3.95	0.002649539
4	4	0.002650276
4	4.05	0.002651127
4	4.1	0.002651767
4	4.15	0.002652892
4	4.2	0.002653952
4	4.25	0.002654761
4	4.3	0.002655613
4	4.35	0.002656277
4	4.4	0.002656744
4	4.45	0.002657739
4	4.5	0.002658513
4	4.55	0.00265929
4	4.6	0.002660266
4	4.65	0.002660915
4	4.7	0.00266177
4	4.75	0.002662657
4	4.8	0.002663142
4	4.85	0.002663943
4	4.9	0.002664533
4	4.95	0.002665386
4	5	0.002665886
4.5	0	8.83E-08
4.5	0.05	0.000168451
4.5	0.1	0.000332673
4.5	0.15	0.000492651
4.5	0.2	0.000648323
4.5	0.25	0.00079955
4.5	0.3	0.000946756
4.5	0.35	0.001090203
4.5	0.4	0.001228955
